date,neg,neu,pos,compound
2019-09-28,0.04582267441860465,0.8264331395348837,0.12772674418604651,0.3042369186046512
2019-09-29,0.05075623268698061,0.8471578947368421,0.10207479224376731,0.22001329639889197
2019-09-30,0.04524063116370809,0.8425936883629191,0.11217554240631163,0.2654366863905326
2019-10-01,0.03650592885375494,0.8466818181818182,0.11682806324110673,0.2818855731225296
2019-10-02,0.03596023856858847,0.8532445328031809,0.11079125248508946,0.27290218687872764
2019-10-03,0.037952772073921975,0.8541149897330595,0.10792197125256674,0.24925872689938397
2019-10-04,0.034824480369515014,0.8627806004618938,0.10238568129330254,0.25944919168591224
2019-10-05,0.03608595988538682,0.8438481375358166,0.12006303724928367,0.32515501432664756
2019-10-06,0.03453757225433526,0.8466589595375723,0.11880924855491329,0.30816329479768784
2019-10-07,0.03576386404293381,0.8481771019677996,0.1160572450805009,0.2946128801431127
2019-10-08,0.037318345323741,0.8524928057553957,0.11018525179856115,0.26830845323741004
2019-10-09,0.04018489984591679,0.8579106317411402,0.1019060092449923,0.22500154083204932
2019-10-10,0.031456066945606695,0.8651506276150628,0.10339121338912134,0.27319435146443516
2019-10-11,0.04439226519337017,0.8596924493554328,0.09590791896869245,0.20933848987108655
2019-10-12,0.044709580838323354,0.8446227544910179,0.11065868263473054,0.24937694610778444
2019-10-13,0.04029073482428115,0.8466932907348242,0.1129968051118211,0.26180638977635784
2019-10-14,0.03928418803418804,0.8619829059829061,0.09872863247863248,0.2350320512820513
2019-10-15,0.03449709864603482,0.8489516441005803,0.11654545454545454,0.32394603481624756
2019-10-16,0.045591141396933564,0.8496456558773424,0.10474787052810904,0.2606103918228279
2019-10-17,0.04346189376443418,0.8338314087759815,0.12269976905311777,0.3123667436489607
2019-10-18,0.041789366053169734,0.8375971370143149,0.12061145194274028,0.3184891615541922
2019-10-19,0.03555921052631579,0.8567861842105264,0.10766447368421052,0.27236381578947366
2019-10-20,0.03020952380952381,0.8410158730158731,0.12877460317460318,0.34363301587301587
2019-10-21,0.03057919621749409,0.850645390070922,0.11876595744680851,0.30939810874704493
2019-10-22,0.032880859375,0.8531953125,0.113921875,0.2900095703125
2019-10-23,0.047964285714285716,0.8568711734693878,0.09515688775510203,0.16422028061224492
2019-10-24,0.04221072796934866,0.8527222222222222,0.10507088122605364,0.22838793103448277
2019-10-25,0.04602348993288591,0.8433691275167786,0.11060570469798658,0.2506978187919463
2019-10-26,0.04221707317073171,0.841409756097561,0.11636585365853659,0.27567195121951216
2019-10-27,0.041713253012048195,0.8546939759036144,0.10360722891566265,0.25750409638554217
2019-10-28,0.046724867724867725,0.8333333333333334,0.11996825396825397,0.3018074074074074
2019-10-29,0.03587285223367698,0.8432182130584193,0.1208745704467354,0.30567439862542956
2019-10-30,0.03896268656716418,0.8491940298507463,0.1118134328358209,0.25495018656716417
2019-10-31,0.03524070450097847,0.8218825831702544,0.14289236790606655,0.3696767123287671
2019-11-01,0.04044519015659955,0.8402885906040268,0.11929753914988814,0.2901948545861297
2019-11-02,0.039458715596330275,0.8365168195718654,0.12403669724770643,0.30858379204892966
2019-11-03,0.03702331606217617,0.8439922279792746,0.11899740932642487,0.29114196891191707
2019-11-04,0.038046601941747575,0.8421436893203884,0.11980194174757282,0.2772640776699029
2019-11-05,0.03144339622641509,0.8516603773584905,0.11689433962264151,0.3221407547169811
2019-11-06,0.041612303290414876,0.8487539341917024,0.10960944206008584,0.2436128755364807
2019-11-07,0.03793840579710145,0.8447735507246377,0.11732971014492755,0.2934432971014493
2019-11-08,0.044536734693877554,0.8384285714285714,0.11703469387755103,0.2873522448979592
2019-11-09,0.033559055118110234,0.8526456692913386,0.1138005249343832,0.3136755905511811
2019-11-10,0.02891708542713568,0.8646306532663316,0.1064396984924623,0.27880125628140706
2019-11-11,0.03626584867075665,0.8512474437627812,0.11246625766871166,0.28957852760736197
2019-11-12,0.030612099644128116,0.8669359430604983,0.10243950177935943,0.2791103202846975
2019-11-13,0.03070545454545455,0.86256,0.10673818181818183,0.3120330909090909
2019-11-14,0.03405175600739371,0.8506044362292052,0.1153456561922366,0.31063493530499076
2019-11-15,0.037727477477477483,0.8552252252252253,0.10705405405405406,0.25851373873873873
2019-11-16,0.038987381703470034,0.847589905362776,0.11342586750788644,0.27226687697160884
2019-11-17,0.03467283950617284,0.8483734567901234,0.11694444444444445,0.2988654320987654
2019-11-18,0.045309523809523806,0.8375281385281385,0.11715800865800867,0.27267164502164504
2019-11-19,0.03687673956262425,0.8621332007952287,0.10100795228628232,0.2429747514910537
2019-11-20,0.04108285163776493,0.8481445086705203,0.11078805394990367,0.25068766859344893
2019-11-21,0.04552751423149905,0.8506053130929792,0.10387855787476281,0.2113011385199241
2019-11-22,0.05164426877470356,0.8367351778656126,0.11162450592885376,0.21584565217391305
2019-11-23,0.04707438016528926,0.8405785123966942,0.11234159779614325,0.22843856749311292
2019-11-24,0.042970976253298154,0.8309498680738786,0.12607651715039578,0.2837575197889182
2019-11-25,0.03988803088803088,0.8542471042471043,0.10587258687258687,0.2497787644787645
2019-11-26,0.04561310782241015,0.8414207188160677,0.11296194503171247,0.26762980972515854
2019-11-27,0.04794683026584867,0.8412229038854806,0.11083231083844582,0.2236920245398773
2019-11-28,0.04376958525345622,0.8166774193548387,0.13955990783410138,0.3412688940092166
2019-11-29,0.05359856630824373,0.8304874551971326,0.1158978494623656,0.22481093189964158
2019-11-30,0.040714705882352945,0.8384264705882353,0.12086176470588236,0.30444617647058825
2019-12-01,0.04490214067278287,0.8549724770642203,0.10013149847094802,0.22008501529051988
2019-12-02,0.04302626262626262,0.8472525252525253,0.10971919191919192,0.25036888888888886
2019-12-03,0.04143832599118943,0.8554603524229075,0.10310132158590309,0.24732422907488988
2019-12-04,0.0410922131147541,0.8503545081967213,0.10855942622950819,0.24467745901639346
2019-12-05,0.030225877192982455,0.853326754385965,0.11646052631578947,0.33267850877192984
2019-12-06,0.03309719626168225,0.8616878504672897,0.1052392523364486,0.2964467289719626
2019-12-07,0.043500000000000004,0.8648121212121211,0.09168484848484848,0.19704848484848483
2019-12-08,0.047702349869451696,0.8378041775456919,0.11448302872062663,0.2592511749347258
2019-12-09,0.035445564516129034,0.8493991935483871,0.11514516129032258,0.31156512096774197
2019-12-10,0.0555239852398524,0.8382767527675277,0.10618819188191882,0.20247564575645757
2019-12-11,0.04391518737672584,0.8376942800788955,0.11839644970414201,0.29799783037475347
2019-12-12,0.04222118959107807,0.8503773234200743,0.1073996282527881,0.2694089219330855
2019-12-13,0.040786729857819906,0.8369691943127963,0.12223222748815166,0.33871966824644545
2019-12-14,0.04484357541899441,0.8426256983240225,0.11252234636871508,0.2783240223463687
2019-12-15,0.04412467532467532,0.8416051948051947,0.11425194805194806,0.2685683116883117
2019-12-16,0.041894830659536544,0.8498770053475936,0.10821212121212122,0.2501279857397504
2019-12-17,0.04222095238095238,0.8439752380952381,0.11382285714285714,0.2817617142857143
2019-12-18,0.040755474452554744,0.8425437956204379,0.11668430656934306,0.31071952554744525
2019-12-19,0.035338394793926246,0.8445184381778741,0.1201648590021692,0.32929305856832974
2019-12-20,0.03181304347826087,0.8519521739130436,0.1162,0.323839347826087
2019-12-21,0.04530769230769231,0.8479732441471572,0.1067056856187291,0.2405086956521739
2019-12-22,0.04360422163588391,0.8158232189973614,0.14057519788918205,0.340420580474934
2019-12-23,0.040339622641509434,0.830941037735849,0.12871462264150943,0.3332575471698113
2019-12-24,0.043143576826196475,0.8005944584382871,0.15629974811083125,0.38956549118387906
2019-12-25,0.037712280701754385,0.8158210526315789,0.14647719298245615,0.39540631578947366
2019-12-26,0.050291553133514987,0.823607629427793,0.1260790190735695,0.29985040871934604
2019-12-27,0.03772264631043257,0.8603638676844784,0.10189312977099235,0.24249109414758271
2019-12-28,0.040160130718954246,0.8440098039215687,0.1158267973856209,0.2648986928104575
2019-12-29,0.052203124999999996,0.826953125,0.12081562500000001,0.2685915625
2019-12-30,0.035382478632478634,0.838431623931624,0.12620726495726495,0.3179128205128205
2019-12-31,0.03730790190735695,0.8179318801089918,0.14473569482288828,0.3716850136239782
2020-01-01,0.03039837398373984,0.8380216802168022,0.13158265582655826,0.38060379403794037
2020-01-02,0.04533262711864407,0.8344427966101694,0.12020338983050848,0.2797919491525424
2020-01-03,0.04584389140271493,0.8302669683257918,0.12388461538461538,0.27508823529411763
2020-01-04,0.04812179487179487,0.840875,0.11100320512820513,0.25132788461538463
2020-01-05,0.041929133858267714,0.8299265091863517,0.1281207349081365,0.3295540682414698
2020-01-06,0.04908221797323136,0.8462122370936903,0.10472466539196941,0.23219732313575525
2020-01-07,0.04982173913043478,0.8295413043478261,0.12062391304347826,0.26616391304347825
2020-01-08,0.04276200417536535,0.8290521920668058,0.12817327766179543,0.31212943632567847
2020-01-09,0.03708898305084746,0.8488453389830508,0.11404025423728813,0.296276906779661
2020-01-10,0.04119809069212411,0.8389713603818616,0.1198329355608592,0.2824804295942721
2020-01-11,0.043924205378973104,0.8353594132029339,0.12069926650366748,0.28417872860635696
2020-01-12,0.03640294117647059,0.8335205882352941,0.13008235294117648,0.3284844117647059
2020-01-13,0.04424288840262582,0.8364945295404814,0.11927789934354485,0.2857070021881838
2020-01-14,0.03540222575516693,0.8519729729729729,0.11263910969793321,0.2865484896661367
2020-01-15,0.04462208067940552,0.8432823779193206,0.11210403397027602,0.26870700636942674
2020-01-16,0.03328982725527831,0.8500383877159309,0.11666602687140115,0.3164495201535509
2020-01-17,0.0402745995423341,0.8469542334096111,0.11277116704805491,0.2738503432494279
2020-01-18,0.042456410256410254,0.853525641025641,0.10402051282051282,0.24554128205128206
2020-01-19,0.0442069825436409,0.8422269326683292,0.11355361596009975,0.2831900249376559
2020-01-20,0.04126704545454546,0.8538295454545455,0.10490909090909091,0.26112897727272727
2020-01-21,0.043395131086142326,0.8489513108614232,0.10767602996254683,0.23745430711610488
2020-01-22,0.04478897338403042,0.8532661596958174,0.10196958174904944,0.2203384030418251
2020-01-23,0.03497480620155039,0.8537209302325581,0.11132558139534884,0.29801821705426357
2020-01-24,0.041039130434782606,0.8422152173913043,0.11673260869565218,0.2847078260869565
2020-01-25,0.04190634441087614,0.8535105740181269,0.10458308157099697,0.2545637462235649
2020-01-26,0.050060693641618505,0.844514450867052,0.10540173410404624,0.2396066473988439
2020-01-27,0.03874149659863946,0.8395680272108843,0.1216530612244898,0.3113535714285714
2020-01-28,0.032782442748091604,0.8593263358778626,0.10788740458015267,0.2788916030534351
2020-01-29,0.036693577981651376,0.8518091743119266,0.11150825688073394,0.2825598165137615
2020-01-30,0.04048262548262548,0.8354749034749035,0.12405212355212356,0.3032557915057915
2020-01-31,0.03755895196506551,0.8378886462882096,0.12456113537117904,0.3331327510917031
2020-02-01,0.043462242562929056,0.851929061784897,0.10459725400457667,0.24392128146453088
2020-02-02,0.034062615101289134,0.8467348066298342,0.11920257826887662,0.30868950276243096
2020-02-03,0.03779801324503311,0.8584304635761589,0.10375993377483443,0.2556254966887417
2020-02-04,0.04093456375838926,0.8522852348993288,0.10678020134228187,0.2533390939597316
2020-02-05,0.034365705614567525,0.8613050075872535,0.10433535660091048,0.2630464339908953
2020-02-06,0.042936643835616434,0.8473852739726028,0.10967808219178084,0.2569751712328767
2020-02-07,0.03920335820895523,0.8441548507462686,0.11663992537313432,0.32346138059701496
2020-02-08,0.04511038961038961,0.8410844155844155,0.11379870129870129,0.2624667207792208
2020-02-09,0.04681305637982196,0.8357893175074184,0.11739317507418398,0.256230118694362
2020-02-10,0.0354977973568282,0.8496813509544787,0.1148179148311307,0.2889969162995595
2020-02-11,0.034535168195718655,0.8532721712538226,0.11221559633027522,0.2805264525993884
2020-02-12,0.04196546762589928,0.8468460431654676,0.11120000000000001,0.2553381294964029
2020-02-13,0.038463651050080774,0.8426510500807755,0.11888368336025848,0.2866476575121163
2020-02-14,0.035767796610169496,0.8424610169491525,0.12176949152542371,0.29595101694915255
2020-02-15,0.03583466135458167,0.8523585657370518,0.11179681274900398,0.29294322709163345
2020-02-16,0.04354545454545455,0.8398568181818181,0.11657727272727272,0.27171477272727274
2020-02-17,0.03327321428571428,0.8451607142857144,0.12156964285714285,0.31115571428571426
2020-02-18,0.04160197368421053,0.841564144736842,0.11681907894736841,0.2900350328947368
2020-02-19,0.04487378640776699,0.8489708737864078,0.1061504854368932,0.24984967637540456
2020-02-20,0.036210619469026546,0.8570389380530973,0.10675398230088497,0.26337486725663717
2020-02-21,0.038408333333333336,0.853275,0.10830666666666666,0.28813666666666665
2020-02-22,0.03504026845637584,0.8455279642058166,0.11942058165548099,0.3491525727069351
2020-02-23,0.04612153518123668,0.8485692963752665,0.1053134328358209,0.23489850746268656
2020-02-24,0.04669659442724458,0.8520758513931889,0.10121671826625386,0.21301207430340555
2020-02-25,0.040642987249544626,0.8499107468123862,0.10946812386156649,0.2759165755919854
2020-02-26,0.0417712,0.853856,0.1043568,0.2540384
2020-02-27,0.037386991869918694,0.8562666666666667,0.10634308943089431,0.26419934959349595
2020-02-28,0.04014954954954955,0.8578270270270271,0.10200900900900901,0.24470864864864864
2020-02-29,0.03985333333333333,0.854672,0.10546933333333333,0.2575090666666667
2020-03-01,0.043415458937198066,0.8447004830917875,0.11189130434782608,0.2662140096618357
2020-03-02,0.043301470588235295,0.847623161764706,0.10906433823529413,0.24432775735294118
2020-03-03,0.06287942332896461,0.8255072083879423,0.11161861074705112,0.19849292267365662
2020-03-04,0.05446947082767978,0.8120488466757124,0.13349253731343283,0.30015359565807326
2020-03-05,0.03861309523809524,0.8415758928571428,0.11979761904761906,0.2997175595238095
2020-03-06,0.041289256198347106,0.845099173553719,0.1136198347107438,0.2890293388429752
2020-03-07,0.03478488372093023,0.8514709302325582,0.11374127906976744,0.30537587209302325
2020-03-08,0.06511444141689372,0.8274141689373297,0.10747411444141688,0.14288964577656676
2020-03-09,0.054328990228013026,0.8356498371335506,0.11005537459283388,0.1977229641693811
2020-03-10,0.043183505154639173,0.8429896907216495,0.11383917525773196,0.272819381443299
2020-03-11,0.05251011235955056,0.8366449438202248,0.11084494382022472,0.22730808988764045
2020-03-12,0.06935929648241206,0.8230238693467337,0.10762311557788945,0.12088304020100502
2020-03-13,0.0484789029535865,0.8385548523206752,0.11297679324894515,0.2377457805907173
2020-03-14,0.05939142857142857,0.8301599999999999,0.11046571428571429,0.2286697142857143
2020-03-15,0.05610497237569061,0.8527596685082873,0.09114364640883978,0.14326325966850828
2020-03-16,0.06220131291028446,0.8380700218818381,0.09972866520787746,0.14753763676148796
2020-03-17,0.04398746867167919,0.8445739348370928,0.11143859649122807,0.24656992481203008
2020-03-18,0.05178838174273859,0.8440726141078838,0.10415767634854772,0.21171867219917012
2020-03-19,0.05359482758620689,0.8340560344827587,0.11232543103448275,0.22542090517241378
2020-03-20,0.04552256532066508,0.8439406175771971,0.11051781472684086,0.23829904988123515
2020-03-21,0.04215654952076677,0.8410830670926518,0.11677955271565495,0.2578492012779553
2020-03-22,0.05027226463104326,0.8451908396946566,0.10458269720101782,0.21379134860050888
2020-03-23,0.04142093023255814,0.8428697674418605,0.11570232558139536,0.26086767441860464
2020-03-24,0.03637213740458015,0.8514751908396947,0.11217175572519084,0.32168263358778626
2020-03-25,0.05424829157175399,0.8416059225512528,0.10412072892938497,0.19854760820045558
2020-03-26,0.05058290155440414,0.8367020725388601,0.11270725388601037,0.2090588082901554
2020-03-27,0.046763020833333335,0.8453880208333334,0.10787239583333334,0.23594869791666664
2020-03-28,0.04628,0.8501028571428572,0.10360285714285715,0.218342
2020-03-29,0.04207665505226481,0.8393205574912892,0.11859233449477352,0.26992508710801394
2020-03-30,0.03770833333333334,0.84046875,0.121828125,0.3166984375
2020-03-31,0.045208651399491095,0.8510356234096692,0.10374045801526718,0.22713944020356233
2020-04-01,0.0462775,0.8414,0.112325,0.2289345
2020-04-02,0.04022975929978118,0.8488052516411378,0.11095185995623633,0.2776840262582057
2020-04-03,0.0313643216080402,0.8572964824120604,0.11133165829145729,0.3263929648241206
2020-04-04,0.042057926829268295,0.8450884146341464,0.11285670731707317,0.2821143292682927
2020-04-05,0.05666516853932584,0.8436292134831461,0.09967191011235955,0.1695332584269663
2020-04-06,0.04522014925373134,0.8563171641791044,0.09847388059701492,0.23642164179104477
2020-04-07,0.043768052516411374,0.8562319474835887,0.1,0.23283150984682713
2020-04-08,0.02856959706959707,0.8641300366300366,0.10728937728937729,0.2946778388278388
2020-04-09,0.04542071881606765,0.8351141649048626,0.11945454545454547,0.26532389006342494
2020-04-10,0.041435897435897436,0.8416946386946387,0.11684382284382284,0.28899813519813516
2020-04-11,0.043111111111111114,0.8404907407407408,0.11641358024691358,0.2721567901234568
2020-04-12,0.04019202898550724,0.8537355072463768,0.10607971014492754,0.2579083333333333
2020-04-13,0.045324444444444445,0.85418,0.10048,0.20683644444444446
2020-04-14,0.04295081967213115,0.8415948477751756,0.11542388758782202,0.27651826697892273
2020-04-15,0.04190672451193058,0.8502993492407809,0.10776789587852494,0.23675336225596527
2020-04-16,0.04723251028806585,0.8412818930041153,0.11148559670781893,0.2503526748971194
2020-04-17,0.03787878787878788,0.8575176767676768,0.10461111111111111,0.2867426767676768
2020-04-18,0.04312640449438202,0.8476516853932584,0.10922191011235956,0.2422134831460674
2020-04-19,0.04435474006116208,0.8527889908256882,0.10287155963302753,0.23663455657492358
2020-04-20,0.0413559718969555,0.8467259953161593,0.11191334894613583,0.2729245901639344
2020-04-21,0.04545436893203883,0.8465475728155339,0.10799417475728154,0.2617582524271845
2020-04-22,0.037386516853932586,0.848991011235955,0.11363370786516853,0.27964292134831464
2020-04-23,0.03251242829827916,0.8569521988527724,0.11052963671128108,0.2887074569789675
2020-04-24,0.036604938271604937,0.8490576131687243,0.11435185185185186,0.29358847736625515
2020-04-25,0.04546984924623116,0.8339070351758794,0.12062562814070352,0.2611829145728643
2020-04-26,0.03507216494845361,0.8500438144329897,0.11488917525773196,0.2624770618556701
2020-04-27,0.032636000000000005,0.865814,0.101544,0.27408940000000004
2020-04-28,0.04046819787985866,0.8517190812720847,0.10783038869257949,0.28652491166077737
2020-04-29,0.03838388625592417,0.8546429699842023,0.10697472353870459,0.24023759873617695
2020-04-30,0.03198480243161094,0.8550699088145897,0.11295592705167173,0.2841217325227964
2020-05-01,0.03538617200674537,0.8531281618887014,0.11149578414839799,0.27674569983136593
2020-05-02,0.03701587301587302,0.8413106575963718,0.12167800453514739,0.29616235827664394
2020-05-03,0.039762589928057555,0.8484028776978417,0.11179856115107913,0.281552757793765
2020-05-04,0.04743594646271511,0.8411395793499044,0.1114187380497132,0.22747973231357554
2020-05-05,0.04158034026465028,0.844875236294896,0.11352551984877127,0.26506465028355386
2020-05-06,0.040032646048109966,0.852766323024055,0.10721821305841925,0.2667647766323024
2020-05-07,0.03729614325068871,0.8507465564738292,0.11196418732782369,0.269295041322314
2020-05-08,0.04088609715242881,0.8553886097152429,0.10375544388609716,0.24737437185929648
2020-05-09,0.047997979797979796,0.8408585858585859,0.11114343434343434,0.24883474747474746
2020-05-10,0.03896969696969697,0.8472797202797203,0.11374592074592074,0.2801939393939394
2020-05-11,0.04018039215686275,0.8330640522875816,0.1267581699346405,0.29144470588235294
2020-05-12,0.04197251908396947,0.8392916030534351,0.11872671755725192,0.28159068702290074
2020-05-13,0.036801639344262296,0.852367213114754,0.11081803278688525,0.28675311475409837
2020-05-14,0.038519561815336466,0.8494866979655712,0.11199217527386542,0.27757120500782473
2020-05-15,0.038450359712230216,0.8335741007194244,0.1279611510791367,0.3279528057553957
2020-05-16,0.03843518518518518,0.8487018518518518,0.1128611111111111,0.2739635185185185
2020-05-17,0.04911494252873563,0.8396858237547892,0.11121455938697318,0.24302068965517243
2020-05-18,0.03506653992395437,0.8546920152091254,0.11025475285171103,0.2922798479087453
2020-05-19,0.03975752212389381,0.8536566371681416,0.10659115044247787,0.2639161061946903
2020-05-20,0.04269147005444646,0.8427404718693285,0.11456079854809437,0.26491923774954623
2020-05-21,0.040286298568507156,0.8376032719836402,0.12211656441717793,0.29967689161554195
2020-05-22,0.03227580372250423,0.8397986463620982,0.12793908629441622,0.345765820642978
2020-05-23,0.04381725888324873,0.8424238578680203,0.11371573604060914,0.28566725888324873
2020-05-24,0.04784438775510204,0.8431862244897959,0.1089795918367347,0.22220459183673472
2020-05-25,0.028922641509433963,0.8482283018867924,0.12284905660377358,0.3449243396226415
2020-05-26,0.042036866359447006,0.8365668202764976,0.12144470046082949,0.3174822580645161
2020-05-27,0.04260245183887916,0.8484605954465849,0.10892819614711033,0.24625429071803853
2020-05-28,0.04020648464163822,0.8447235494880546,0.11503242320819114,0.3022184300341297
2020-05-29,0.03455476190476191,0.8581166666666666,0.10732142857142858,0.27294976190476194
2020-05-30,0.0584987146529563,0.8335655526992288,0.10792544987146528,0.19937866323907455
2020-05-31,0.036881012658227845,0.8542177215189873,0.1089113924050633,0.2924577215189873
2020-06-01,0.04657274401473297,0.8384125230202578,0.11501289134438306,0.25364732965009207
2020-06-02,0.03753081510934394,0.8538111332007952,0.10860636182902585,0.2609135188866799
2020-06-03,0.03826806526806527,0.8678508158508158,0.0938927738927739,0.194995337995338
2020-06-04,0.04202922755741128,0.8501899791231733,0.10778496868475991,0.27884091858037574
2020-06-05,0.038748858447488585,0.8572945205479452,0.10397260273972603,0.26231712328767126
2020-06-06,0.039643373493975904,0.8529180722891566,0.10744819277108433,0.29114385542168675
2020-06-07,0.045684365781710916,0.8562241887905604,0.09811799410029498,0.23827374631268436
2020-06-08,0.03625406504065041,0.8528414634146342,0.11090243902439025,0.2872971544715447
2020-06-09,0.03681651376146789,0.8600256880733945,0.10316146788990825,0.2804038532110092
2020-06-10,0.038518092105263156,0.8513453947368422,0.11013157894736841,0.29535049342105263
2020-06-11,0.03539382940108893,0.8567096188747731,0.10789110707803992,0.2780876588021779
2020-06-12,0.048557142857142854,0.8456755102040816,0.10575510204081633,0.21497673469387754
2020-06-13,0.044082774049217,0.847503355704698,0.10843624161073824,0.25385167785234897
2020-06-14,0.03363023255813954,0.8503883720930233,0.11601627906976744,0.3261918604651163
2020-06-15,0.04943112701252236,0.8528139534883721,0.09774060822898033,0.18031270125223614
2020-06-16,0.04501369863013698,0.8518845401174168,0.10309001956947163,0.23342074363992174
2020-06-17,0.037113673805601315,0.8605205930807249,0.10233443163097199,0.2505151565074135
2020-06-18,0.04181679389312977,0.8499293893129771,0.10825763358778626,0.2605416030534351
2020-06-19,0.04476241900647948,0.8532419006479481,0.10200215982721383,0.25202872570194385
2020-06-20,0.030096605744125326,0.8703159268929505,0.09960835509138381,0.25496710182767623
2020-06-21,0.04186868686868687,0.8601363636363636,0.09798737373737373,0.23497626262626264
2020-06-22,0.031007042253521123,0.8627852112676057,0.10619894366197183,0.3042195422535211
2020-06-23,0.0372882703777336,0.8489264413518887,0.11378131212723658,0.28949602385685885
2020-06-24,0.0324171322160149,0.8492309124767224,0.11835381750465548,0.3038320297951583
2020-06-25,0.06819018404907976,0.8205562372188139,0.1112638036809816,0.22651779141104295
2020-06-26,0.04061240310077519,0.8572829457364342,0.10210852713178295,0.25152945736434107
2020-06-27,0.042643044619422574,0.8442939632545932,0.11304724409448819,0.24626824146981627
2020-06-28,0.039206611570247935,0.8501019283746556,0.11071625344352616,0.2811801652892562
2020-06-29,0.04253711790393013,0.8538951965065502,0.10355676855895198,0.2577995633187773
2020-06-30,0.04340416666666667,0.8381979166666667,0.11841041666666667,0.282531875
2020-07-01,0.03801383399209486,0.8421877470355731,0.11979644268774703,0.3007786561264822
2020-07-02,0.03298723404255319,0.8684191489361702,0.09857872340425532,0.25156702127659575
2020-07-03,0.039046601941747576,0.8560873786407767,0.10487961165048543,0.2534260194174757
2020-07-04,0.03097402597402597,0.8538701298701299,0.11514285714285714,0.3031974025974026
2020-07-05,0.04464819277108434,0.8533542168674698,0.10198313253012048,0.20456313253012048
2020-07-06,0.03482276119402985,0.8588768656716418,0.10629664179104478,0.2832688432835821
2020-07-07,0.034390596745027126,0.8456799276672694,0.11992224231464739,0.28825497287522606
2020-07-08,0.03680097087378641,0.8506699029126215,0.11254207119741101,0.29940614886731387
2020-07-09,0.03386402753872633,0.8559053356282272,0.11021686746987952,0.27015456110154906
2020-07-10,0.038926136363636364,0.8580056818181818,0.10305492424242425,0.24263333333333334
2020-07-11,0.03895421686746988,0.8428072289156626,0.11824096385542168,0.2918621686746988
2020-07-12,0.03993411764705883,0.8443223529411764,0.11571999999999999,0.2687470588235294
2020-07-13,0.03669550173010381,0.8513737024221453,0.11195155709342561,0.28266833910034606
2020-07-14,0.033928571428571426,0.8446479591836735,0.12142346938775511,0.30895442176870747
2020-07-15,0.10108174828004857,0.8046471064346418,0.0942594091460947,-0.03041408336705787
2020-07-16,0.07277004716981132,0.8228691037735849,0.1043443396226415,0.12592134433962265
2020-07-17,0.04400727272727273,0.8483127272727273,0.10766727272727272,0.23962036363636363
2020-07-18,0.04775305623471882,0.8455476772616137,0.10670660146699266,0.2022716381418093
2020-07-19,0.04310236220472441,0.8547637795275591,0.10216535433070865,0.22716246719160105
2020-07-20,0.031915384615384616,0.8672,0.10088615384615383,0.2598496923076923
2020-07-21,0.03627008547008547,0.8523760683760684,0.11136581196581197,0.3013401709401709
2020-07-22,0.028516405135520683,0.8586918687589158,0.11276176890156919,0.3067004279600571
2020-07-23,0.04034991974317817,0.8628410914927768,0.09682343499197431,0.21037046548956662
2020-07-24,0.04364371772805507,0.8440567986230637,0.11227022375215147,0.24151204819277108
2020-07-25,0.032232081911262804,0.8519863481228669,0.11576450511945391,0.28656296928327646
2020-07-26,0.04084275618374558,0.848321554770318,0.11082685512367492,0.25454575971731447
2020-07-27,0.040127837514934296,0.8548124253285543,0.10505256869772998,0.22107491039426524
2020-07-28,0.037872781065088755,0.8526183431952663,0.10949852071005917,0.2654957100591716
2020-07-29,0.034900466562986,0.8586096423017108,0.10646345256609643,0.26603234836702955
2020-07-30,0.02680457746478873,0.8419471830985915,0.13124823943661973,0.34262623239436624
2020-07-31,0.04516959064327485,0.8482032163742691,0.10662426900584795,0.22937690058479532
2020-08-01,0.045996021220159146,0.8577877984084882,0.09620822281167109,0.169187400530504
2020-08-02,0.036266940451745375,0.842482546201232,0.1212258726899384,0.292412114989733
2020-08-03,0.03721824104234528,0.8637654723127035,0.09900488599348535,0.22963892508143322
2020-08-04,0.04192631578947369,0.8429849624060151,0.11507969924812031,0.27965428571428574
2020-08-05,0.04035117056856187,0.8521521739130434,0.10750668896321071,0.25654214046822743
2020-08-06,0.03833333333333334,0.8616699669966997,0.099990099009901,0.2442937293729373
2020-08-07,0.03946959459459459,0.8486790540540541,0.11186824324324324,0.2700837837837838
2020-08-08,0.033881944444444444,0.8517065972222223,0.11440972222222223,0.2852979166666667
2020-08-09,0.048692307692307694,0.8362193126022913,0.11509492635024549,0.23301554828150572
2020-08-10,0.03937042459736457,0.8497071742313324,0.11093265007320643,0.26763572474377745
2020-08-11,0.03823006134969325,0.858207055214724,0.10356748466257668,0.26742254601226995
2020-08-12,0.038048513302034424,0.8498419405320814,0.1121017214397496,0.28320672926447577
2020-08-13,0.05515206812652068,0.842602189781022,0.10221776155717761,0.16948126520681267
2020-08-14,0.047620087336244545,0.8406259097525473,0.11175109170305676,0.24870320232896653
2020-08-15,0.04301906412478336,0.8478561525129983,0.10914558058925476,0.23714506065857885
2020-08-16,0.04101113172541744,0.8543840445269016,0.10459554730983303,0.2418860853432282
2020-08-17,0.03975564409030544,0.8529322709163347,0.10732802124833997,0.25910026560424965
2020-08-18,0.050925117004680186,0.8446255850234009,0.10443213728549143,0.21507659906396256
2020-08-19,0.04620350877192982,0.8407298245614035,0.1130701754385965,0.28372298245614036
2020-08-20,0.03443778801843318,0.8544761904761905,0.11108448540706606,0.2745373271889401
